Task ID,Task Type,Duration in min,Day of Week,has Description,has Address,has URL,Priority,is Complete,Start Time,End Time,hour_end,minute_end,hour_start,minute_start,hour_start_sin,hour_start_cos,minute_start_sin,minute_start_cos
4776,personal,90,Friday,True,False,False,medium,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
4777,personal,30,Friday,True,False,False,high,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
4778,workout,60,Friday,False,False,False,low,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
4779,work,30,Wednesday,True,False,False,ASAP,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
4780,coding,210,Wednesday,True,False,False,ASAP,False,16:00,,,,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4781,work,120,Friday,False,False,False,high,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4782,work,60,Friday,True,False,False,high,True,18:00,19:00,19.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
4783,personal,120,Friday,True,False,False,medium,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4784,workout,60,Friday,True,False,False,low,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
4785,meeting,15,Monday,True,True,False,ASAP,True,09:00,09:15,9.0,15.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4786,workout,60,Thursday,True,False,False,ASAP,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
4787,work,120,Friday,True,True,False,ASAP,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4788,workout,60,Wednesday,True,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4789,personal,120,Friday,True,False,False,low,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4790,meeting,60,Monday,True,False,True,medium,True,11:00,12:00,12.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4791,personal,30,Wednesday,True,False,False,ASAP,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
4792,meeting,100,Thursday,True,True,True,ASAP,True,15:00,16:40,16.0,40.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4793,work,120,Wednesday,True,False,False,high,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4794,meeting,15,Monday,True,False,True,high,True,13:00,13:15,13.0,15.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4795,meeting,90,Friday,True,True,True,ASAP,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4796,meeting,120,Thursday,True,False,True,ASAP,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4797,workout,60,Wednesday,False,False,False,low,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4798,workout,30,Tuesday,False,False,False,low,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4799,work,90,Wednesday,True,False,False,ASAP,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4800,meeting,30,Monday,True,False,False,ASAP,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4801,coding,180,Wednesday,True,False,False,ASAP,True,11:00,14:00,14.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4802,work,30,Friday,True,False,False,low,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4803,meeting,45,Thursday,False,False,False,ASAP,True,12:00,12:45,12.0,45.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
4804,meeting,100,Friday,False,False,False,high,True,13:00,14:40,14.0,40.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4805,workout,60,Wednesday,False,False,False,low,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4806,work,120,Wednesday,True,False,False,ASAP,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4807,meeting,120,Thursday,True,False,True,ASAP,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4808,meeting,30,Monday,True,True,True,medium,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4809,work,90,Friday,True,False,True,low,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4810,coding,90,Thursday,True,False,False,high,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4811,work,60,Wednesday,True,False,False,high,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4812,work,60,Friday,True,False,False,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4813,coding,180,Wednesday,True,False,False,high,True,10:00,13:00,13.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4814,work,120,Wednesday,True,False,False,ASAP,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4815,meeting,15,Thursday,True,False,True,medium,True,10:00,10:15,10.0,15.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4816,work,60,Wednesday,True,False,False,medium,True,11:00,12:00,12.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4817,coding,150,Thursday,True,False,False,ASAP,True,13:00,15:30,15.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4818,personal,30,Friday,False,False,False,high,True,20:00,20:30,20.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
4819,work,120,Wednesday,True,False,False,low,False,09:00,,,,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4820,workout,60,Tuesday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4821,meeting,30,Monday,True,False,True,medium,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4822,meeting,60,Friday,True,True,True,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4823,workout,30,Tuesday,True,False,False,ASAP,True,18:30,19:00,19.0,0.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
4824,workout,60,Wednesday,False,False,False,low,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
4825,work,90,Friday,True,False,False,high,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4826,workout,120,Monday,False,False,False,low,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4827,personal,30,Friday,False,False,False,ASAP,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
4828,coding,270,Wednesday,False,False,False,ASAP,True,17:00,21:30,21.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4829,workout,30,Tuesday,False,False,False,low,False,12:30,,,,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
4830,workout,60,Monday,True,False,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4831,personal,90,Friday,True,False,False,ASAP,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4832,meeting,120,Monday,False,False,True,high,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4833,meeting,60,Friday,True,False,True,ASAP,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4834,work,90,Friday,True,True,False,high,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4835,personal,90,Friday,True,False,True,low,False,11:00,,,,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4836,coding,90,Tuesday,True,False,False,low,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
4837,coding,180,Tuesday,True,False,False,medium,False,13:00,,,,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4838,personal,120,Friday,True,False,False,ASAP,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4839,coding,150,Friday,True,False,False,medium,True,10:00,12:30,12.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4840,meeting,15,Monday,True,False,True,medium,True,15:00,15:15,15.0,15.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4841,coding,60,Wednesday,False,False,False,medium,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4842,coding,240,Tuesday,True,False,False,medium,True,10:00,14:00,14.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4843,personal,90,Wednesday,True,False,False,ASAP,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4844,personal,60,Wednesday,True,False,False,medium,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4845,coding,120,Thursday,False,False,False,ASAP,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4846,workout,120,Wednesday,False,False,False,ASAP,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4847,personal,60,Friday,True,False,False,medium,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4848,work,60,Friday,True,True,False,low,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4849,work,60,Friday,True,True,False,medium,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4850,meeting,30,Monday,True,False,True,ASAP,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4851,coding,150,Thursday,True,False,False,medium,True,11:00,13:30,13.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4852,workout,60,Monday,False,False,False,ASAP,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
4853,meeting,45,Thursday,True,True,False,ASAP,True,17:00,17:45,17.0,45.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4854,coding,240,Wednesday,True,False,False,low,True,18:00,22:00,22.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
4855,personal,90,Wednesday,True,False,False,low,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4856,work,60,Wednesday,True,False,False,medium,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4857,workout,60,Friday,True,False,False,low,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4858,work,60,Friday,True,False,False,high,True,17:00,18:00,18.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4859,personal,120,Friday,True,False,False,ASAP,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4860,coding,90,Tuesday,True,False,False,ASAP,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4861,personal,30,Friday,True,False,False,ASAP,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4862,personal,120,Friday,True,False,False,low,True,10:00,12:00,12.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4863,work,60,Wednesday,False,False,False,high,True,11:00,12:00,12.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4864,workout,60,Monday,False,False,False,low,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4865,personal,90,Friday,True,True,False,low,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4866,work,120,Friday,False,False,False,high,False,10:00,,,,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4867,workout,30,Tuesday,False,False,False,ASAP,True,18:30,19:00,19.0,0.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
4868,coding,270,Tuesday,True,False,False,medium,True,13:00,17:30,17.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4869,coding,150,Wednesday,True,False,False,high,True,07:00,09:30,9.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
4870,meeting,15,Thursday,True,True,True,ASAP,True,10:00,10:15,10.0,15.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4871,work,30,Wednesday,True,False,False,high,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4872,workout,60,Wednesday,False,False,False,ASAP,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
4873,personal,60,Wednesday,True,False,False,low,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4874,coding,90,Thursday,True,False,False,medium,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4875,workout,60,Monday,True,True,False,low,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
4876,work,90,Friday,True,False,False,ASAP,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4877,meeting,60,Friday,True,False,False,ASAP,True,11:00,12:00,12.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4878,coding,120,Tuesday,True,False,False,medium,False,07:00,,,,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
4879,workout,30,Monday,True,False,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4880,workout,90,Thursday,False,False,False,ASAP,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4881,workout,60,Wednesday,True,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4882,work,60,Wednesday,True,False,False,ASAP,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4883,work,90,Wednesday,True,False,False,medium,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4884,work,120,Wednesday,True,False,False,high,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4885,personal,60,Wednesday,True,False,False,high,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4886,workout,60,Tuesday,True,False,False,low,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
4887,coding,90,Tuesday,True,False,False,medium,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4888,work,60,Friday,True,True,False,low,False,12:00,,,,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
4889,work,60,Friday,True,False,False,low,True,20:00,21:00,21.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
4890,workout,30,Monday,False,False,False,ASAP,True,07:30,08:00,8.0,0.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
4891,work,90,Friday,True,False,False,medium,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4892,personal,90,Wednesday,True,False,False,high,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4893,personal,30,Friday,True,False,False,low,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4894,work,60,Wednesday,True,False,False,medium,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4895,workout,60,Friday,False,False,False,ASAP,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
4896,workout,90,Thursday,False,False,False,ASAP,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4897,workout,60,Wednesday,False,False,False,low,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
4898,meeting,15,Monday,True,False,True,ASAP,True,11:00,11:15,11.0,15.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4899,work,30,Friday,True,True,False,medium,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4900,workout,30,Tuesday,False,False,False,low,True,12:30,13:00,13.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
4901,personal,60,Friday,True,False,False,high,True,18:00,19:00,19.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
4902,coding,60,Friday,True,False,False,medium,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4903,coding,270,Wednesday,False,False,False,medium,False,08:00,,,,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4904,workout,90,Tuesday,True,False,False,ASAP,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
4905,coding,120,Wednesday,True,False,True,medium,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4906,coding,120,Tuesday,True,False,False,high,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4907,meeting,60,Monday,True,False,True,ASAP,True,17:00,18:00,18.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4908,personal,60,Friday,False,False,False,high,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4909,personal,90,Friday,True,False,False,high,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4910,meeting,45,Friday,True,False,False,medium,True,16:00,16:45,16.0,45.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4911,meeting,60,Monday,True,True,True,high,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4912,coding,150,Wednesday,False,False,False,high,True,18:00,20:30,20.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
4913,work,120,Friday,True,False,False,low,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4914,coding,240,Wednesday,False,False,False,ASAP,True,10:00,14:00,14.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4915,meeting,100,Monday,True,False,True,medium,True,13:00,14:40,14.0,40.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4916,personal,30,Friday,True,False,False,medium,False,17:00,,,,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4917,coding,150,Friday,True,False,False,medium,True,20:00,22:30,22.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
4918,work,120,Friday,True,False,False,low,True,17:00,19:00,19.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4919,coding,60,Thursday,True,False,False,medium,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4920,workout,60,Tuesday,False,False,False,low,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4921,coding,210,Tuesday,True,False,False,medium,True,14:00,17:30,17.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4922,meeting,90,Monday,True,False,True,high,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4923,personal,60,Friday,True,False,False,high,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4924,personal,90,Friday,True,True,False,high,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4925,meeting,45,Friday,True,True,True,ASAP,True,13:00,13:45,13.0,45.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4926,workout,30,Tuesday,False,False,False,low,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
4927,meeting,30,Monday,False,True,True,ASAP,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4928,coding,90,Thursday,True,False,False,low,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
4929,meeting,60,Thursday,True,True,True,ASAP,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
4930,meeting,60,Monday,False,True,True,ASAP,False,17:00,,,,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4931,workout,120,Wednesday,True,True,False,ASAP,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
4932,coding,120,Friday,True,False,False,high,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4933,work,90,Friday,True,False,False,medium,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4934,work,30,Wednesday,True,False,False,low,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
4935,personal,120,Friday,True,True,True,high,False,12:00,,,,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
4936,meeting,15,Monday,True,False,True,medium,True,10:00,10:15,10.0,15.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4937,personal,60,Friday,False,False,False,ASAP,True,11:00,12:00,12.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4938,workout,90,Monday,False,True,False,low,True,07:30,09:00,9.0,0.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
4939,work,120,Wednesday,True,False,False,medium,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4940,meeting,15,Monday,True,False,True,ASAP,True,13:00,13:15,13.0,15.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
4941,workout,60,Monday,True,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
4942,workout,60,Monday,False,False,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
4943,meeting,15,Monday,True,True,True,medium,True,11:00,11:15,11.0,15.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
4944,workout,90,Thursday,False,False,False,ASAP,True,19:30,21:00,21.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
